"category","text"
"TRAVEL","Ready Or Not, Rockefeller Center's Christmas Tree Has Arrived  |||  The 75-foot Norway spruce from Pennsylvania is the 86th Christmas tree to grace the New York City plaza."
"TRAVEL","President Obama Just Can't Deal With Airport Security  |||  World leaders: They're just like us. Except not."
"TRAVEL","4 Neighborhoods Travelers Are Discovering In Droves  |||  Meet your next vacation location."
"TRAVEL","This Airbnb In New York City Is Specially Designed For 'Netflix And Chill'  |||  It was bound to happen, right? Right."
"TRAVEL","Brilliant 'My Hitch' Gadget Lets You Wear Your Suitcase Like A Tail  |||  Purrfect for travel. 🐱"
"TRAVEL","Way Too Many Americans Didn't Take Enough Vacation Days Last Year  |||  This is not okay."
"TRAVEL","13 Of The Best Men's Duffel Bags For Your Weekend Travels  |||  Durable weekend duffel bags that'll get you there."
"TRAVEL","The Most Popular Italian Wedding Destinations For Celebrities  |||  But Venice, the world's most romantic city, is still the top choice. The eighteenth-century palazzi lining the Grand Canal"
"TRAVEL","This Austrian Cafe Charges Extra For People To Charge Their Phones  |||  Pay up, people!"
"TRAVEL","This Hotel Is Fully Booked As Soon As You Check In  |||  Introvert's paradise or the setting of a confusing Darren Aronofsky horror movie (starring—we want to say—Evan Rachel Wood)? You decide."
"TRAVEL","Traveling Isn't Perfect And Neither Are You  |||  As I faced the painful truths that traveling imposed upon me, I whined a little and resisted answering the tough questions"
"TRAVEL","Fight Or Flight? Grounding Planes Due To Onboard Violence. Resisting Air Rage Becoming The New Normal  |||  Onboard aggressiveness may be tied to class distinction, group dynamics, and destination. Today may be a good time to fly"
"TRAVEL","Cities Embracing Street Art for City Branding  |||  When talking about global trends that cities all over the world are taking on, one just cannot avoid reflecting on what a huge role street art has had on urbanism in recent years. This means that throughout the years turning from vandalism into creative expression, street art has been shaping identities of cities."
"TRAVEL","7 Reasons Why Travel Is Never 'Wasted' On Young Kids  |||  Travel helps young kids in trying new things and saying ‘yes' to new experiences."
"TRAVEL","London Just Became A Disney Wonderland, Thanks To These Creative Cutouts  |||  ...all it took was a little imagination."
"TRAVEL","5 Ways To Catch The Solar Eclipse If You Haven't Made Plans Yet  |||  It's not too late!"
"TRAVEL","7 Reasons Why Locals Love Casper, Wyoming  |||  There's something happening year-round."
"TRAVEL","Why This Aborted Airplane Landing Only LOOKS Like Your Worst Nightmare  |||  An important message for anyone who's afraid of flying."
"TRAVEL","How To Eat Healthy While Traveling  |||  As much as traveling can be fun and enriching, it can also be upsetting and disruptive to a healthy diet… so much that, at"
"TRAVEL","Twilight Of The Lunatic Express  |||  April 28, 2017 marked the last-ever journey of the Lunatic Express, 116 years after it was built under the British Empire's"
"TRAVEL","Delta Air Lines Resumes Flights After Computer Systems Suffer Power Outage  |||  The company said via Twitter that it had canceled about 300 flights due to the power outage."
"TRAVEL","Eclipse 2017: How A Tiny Town Braces For Blackout  |||  Cashiers, North Carolina, population 3,500, could be overrun with 30,000 to 100,000 starry-eyed tourists."
"BUSINESS","Make America Safe Again  |||  Through six months of Donald Trump the progressive resistance has been united by opposition to his policies.  The good news"
"BUSINESS","Marchinonne's Bet Against History  |||  The news that Fiat-Chrysler is the latest auto-maker caught having massively – and probably illegally – exceeded allowable"
"BUSINESS","Does Your Credit Card Offer Enough Travel Insurance?  |||  Read your card coverage carefully when you make your travel plans."
"BUSINESS","6 Great Ways To Kill Morale  |||  If managers want their best people to stay, they need to think carefully about how they treat them. While good employees are as tough as nails, their talent gives them an abundance of options. Managers need to make people want to work for them."
"BUSINESS","Flight Attendants At American Airlines Subsidiary Threaten To Strike  |||  Workers at Piedmont Airlines say their wages are too low to live on. Now they might join other striking workers."
"BUSINESS","Monsanto Is On A Major Losing Streak  |||  The agricultural giant seems like it ""forgot to sacrifice a goat to the gods."""
"BUSINESS","The No-Tipping Policy At Joe's Crab Shack Just Sank  |||  Turns out that people don't mind tipping as an incentive for better service."
"BUSINESS","Please Stop Saying These Ridiculous Phrases  |||  At first, euphemisms surfaced in the workplace to help people deal with touchy subjects that were difficult to talk about"
"BUSINESS","A Comeuppance For Bank Of America?  |||  Susan Richardson, a Bank of America foreclosure victim, certainly hopes so. With bated breath she's following a drama currently"
"BUSINESS","International Health Group Drops Partnership With Heineken Over 'Beer Girls'  |||  Heineken needs to ""take appropriate action,"" said the group's director."
"BUSINESS","Why The Hotel Industry Is Fighting Proposals To Give Housekeepers Panic Buttons  |||  Despite tales of sexual harassment and assault, the leading industry lobby sees the devices as a ""fig leaf"" and a ""solution in search of a problem."""
"BUSINESS","RNC Finance Chair Steve Wynn Accused Of Decades Of Sexual Misconduct: Report  |||  The Las Vegas mogul has been accused of sexually harassing and abusing female employees."
"BUSINESS","5 Tips For Saving Money While Dining Out  |||  reviewing the menu in advance gives you a chance to do some fast math on the price per entrée (or glass of rosé)."
"BUSINESS","Verizon And Unions Reach 'Tentative Agreement' To End Strike  |||  The largest strike in five years may soon be over."
"BUSINESS","Ivanka Trump's Jewelry Business Sought Visas To Hire Foreign Workers  |||  She's taking advantage of a policy her father wants to end."
"BUSINESS","U.S. Consumer Agency Unveils Plan To Toughen Regulations On Debt Collection Industry  |||  “This is about bringing better accuracy and accountability to a market that desperately needs it.”"
"BUSINESS","Here's How Scraps Can Help Grow The Food Of The Future  |||  This mobile aquaponic farm could be a game changer."
"BUSINESS","You Do Not Need To Buy This  |||  Social science points to a few ways that people find lasting, deep satisfaction. None of them require a trip to the mall."
"BUSINESS","Lululemon Apologizes For Art Director's Post About Racist 'Bat Fried Rice' T-Shirt  |||  The athletic apparel brand said the offensive shirt wasn't its product and the executive who promoted it on Instagram is ""no longer an employee."""
"BUSINESS","Former Best Buy Employee Details Horrific Sexual Harassment And Retaliation  |||  As a member of the Geek Squad, harassment was constant, a former Best Buy employee says in a new lawsuit."
"BUSINESS","Pete Carroll Explains Why Your Workplace Should Encourage Teamwork  |||  ""It's the feeling that everyone brings to the workplace that will bring out their best. They'll work harder,"" the Seahawks coach says."
"BUSINESS","This Company Offers Tiny Loaves Of Bread So People Waste Less  |||  They may be the greatest thing since sliced bread."
"BUSINESS","Artificial Intelligence Might Just Disrupt Know-It-All White Men  |||  Robots will likely terminate at least one aspect of male privilege in business."
"BUSINESS","How Much Is A Boss Worth?  |||  An awful lot of Americans are skeptical about the value of their nation's corporate executives. As a 2016 nationwide survey"
"BUSINESS","Another Starbucks Store Votes To Unionize  |||  The store in Arizona joins two in New York as the only corporate Starbucks stores with a union."
"BUSINESS","Verizon Agrees To Buy Yahoo's Core Internet Business At $350 Million Discount  |||  The deal will combine Yahoo's search, email and messenger assets as well as advertising technology tools with Verizon's AOL unit."
"BUSINESS","Macy's Announces Thousands Of Job Cuts  |||  The retailer had a terrible holiday season."
"BUSINESS","World's Richest Lose $194 Billion In First Trading Week of 2016  |||  The world's 400 richest people lost almost $194 billion this week as world stock markets began the year with a shudder on"
"BUSINESS","Tesla Won't Let You Use Its Self-Driving Cars For Uber  |||  Details of the so-called Tesla Network will be released sometime next year."
"BUSINESS","Why 'Bar Rescue' Host Jon Taffer Isn't Into The No-Tipping Trend  |||  ""I want the employees to be rewarded by the guests and I want them to feel good about it."""
"BUSINESS","The Trump Administration's Underrated Threat To The IRS  |||  If further weakening of IRS funding doesn't do enough damage to the federal government's ability to collect revenue, an even more worrisome possibility looms."
"BUSINESS","How Weight Watchers Fired Workers Via Zoom, The New Cruel COVID-19 Layoff Tool  |||  Many of them were devoted longtime members of the iconic weight-loss program. They're heartbroken."
"BUSINESS","Because Sexual Abuse Is The Old Normal  |||  Don't let Bill O'Reilly dominate any part of our culture again."
"BUSINESS","Target's Grocery Business Is Struggling -- Here's One Way It Could Change  |||  Walmart and Whole Foods are already doing this."
"BUSINESS","Executives At Bankrupt Sports Authority Ask For Bonuses, Get Denied  |||  ""I think it's just inappropriate to pay senior executives a bonus when all the employees are losing their jobs,"" the judge said."
"BUSINESS","Silicon Valley CEO Says Trump Is 'On The Wrong Side Of History'  |||  Airbnb's Brian Chesky is not a fan."
"BUSINESS","Your Consumer Rights Are Disappearing, But Here's How To Protect Yourself Now  |||  It's not your imagination. Your consumer rights are vanishing. Not a day seems to go by that you don't see news of another"
"BUSINESS","How Many Taxpayer Dollars Is An Amazon Warehouse Job Worth?  |||  Forget the bidding war for Amazon's next headquarters. Local governments are already subsidizing the world's largest online retailer -- through its ever-growing fulfillment network."
"BUSINESS","Farmer Forced To Dump Insane Amount Of Gorgeous Cherries  |||  ""These cherries are beautiful! But we have to dump 14 percent."""
"BUSINESS","Nike Is The Latest Company To Ramp Up Parental Leave  |||  The world's biggest sportswear company gives a big boost to new parents."
"BUSINESS","Will There Be A Nielsen 2.0?  |||  Media buyers, prepare: The days of just one measurement provider may be numbered."
"BUSINESS","The Financial Crisis Film 'Boom Bust Boom' Falls Prey To The Big Problem It Addresses  |||  Our biases nearly always get the best of us."
"BUSINESS","What Happens After You Crack The Glass Ceiling  |||  For Erin Callan, it was a nightmare."
"BUSINESS","Uber Unveils 'Movement' Tool To Help City Planners Better Analyze Traffic Patterns  |||  Smart infrastructure decisions help everyone, including Uber."
"BUSINESS","Walgreens Is Walking Out On Scandal-Struck Theranos  |||  It's been a rough month for the blood testing startup so far."
"BUSINESS","The Federal Reserve Board: The Best Weapon Against Discrimination?  |||  A high employment economy is an effective way to reduce racial discrimination in the labor market."
"BUSINESS","U.S. Labor Department Accuses Google of 'Significant' Gender Pay Gap  |||  Company discrimination is ""quite extreme, even in this industry."""
"BUSINESS","Get Ahead Of The Problem: 5 Actionable Steps To Address Sexual Harassment At Your Company  |||  Hold a team meeting to let your employees know you have their back."
